full_url,firepower,kills_per_round,rounds_with_a_kill,kills_per_round_win,rating_1.0,damage_per_round,rounds_with_a_multi_kill,damage_per_round_win,pistol_round_rating,entrying,saved_by_teammate_per_round,traded_deaths_per_round,traded_deaths_percentage,opening_deaths_traded_percentage,assists_per_round,support_rounds,trading,saved_teammate_per_round,trade_kills_per_round,trade_kills_percentage,assisted_kills_percentage,damage_per_kill,opening,opening_kills_per_round,opening_deaths_per_round,opening_attempts,opening_success,win_after_opening_kill,attacks_per_round,clutching,clutch_points_per_round,last_alive_percentage,1on1_win_percentage,time_alive_per_round,saves_per_round_loss,sniping,sniper_kills_per_round,sniper_kills_percentage,rounds_with_sniper_kills_percentage,sniper_multi_kill_rounds,sniper_opening_kills_per_round,utility,utility_damage_per_round,utility_kills_per_100_rounds,flashes_thrown_per_round,flash_assists_per_round,time_opponent_flashed_per_round,player_name,map,age
https://www.hltv.org/stats/players/2553/snax?maps=de_mirage,0.55,0.38,0.47,0.4,0.24,0.72,0.16,0.08,0.48,0.03,0.07,0.08,0.12,0.14,0.12,0.18,0.05,0.07,0.08,0.12,0.19,0.72,0.57,0.11,0.1,0.21,0.51,0.74,0.02,0.53,0.03,0.08,0,0.0,0.06,0.4,0.15,0.22,0.12,0.04,0.03,0.35,3.55,1.06,0.48,0.02,1.67,Snax,de_mirage,31.0
https://www.hltv.org/stats/players/7998/s1mple?maps=de_mirage,0.98,0.89,0.55,0.87,0.76,0.86,0.23,0.45,0.79,0.04,0.07,0.08,0.13,0.12,0.1,0.13,0.22,0.1,0.11,0.13,0.16,0.75,0.86,0.14,0.08,0.22,0.64,0.76,0.02,0.59,0.03,0.1,0,0.0,0.08,0.93,0.39,0.44,0.29,0.11,0.09,0.3,1.89,0.5,0.52,0.03,1.79,s1mple,de_mirage,27.0
https://www.hltv.org/stats/players/3741/niko?maps=de_mirage,0.97,0.73,0.52,0.77,0.57,0.88,0.21,0.59,0.72,0.07,0.08,0.1,0.15,0.15,0.14,0.14,0.17,0.09,0.11,0.14,0.15,0.9,0.87,0.14,0.11,0.25,0.56,0.75,0.03,0.45,0.02,0.08,0,0.0,0.05,0.09,0.05,0.06,0.04,0.01,0.01,0.47,3.49,0.71,0.61,0.03,1.83,NiKo,de_mirage,28.0
https://www.hltv.org/stats/players/3972/hunter?maps=de_mirage,0.94,0.68,0.52,0.64,0.49,0.86,0.2,0.76,0.62,0.37,0.09,0.13,0.2,0.23,0.14,0.16,0.42,0.1,0.15,0.19,0.18,1.08,0.61,0.11,0.1,0.2,0.53,0.74,0.03,0.44,0.02,0.09,0,0.0,0.06,0.01,0.01,0.02,0.01,0.003,0.002,0.72,5.78,1.37,0.66,0.03,1.81,huNter-,de_mirage,29.0
https://www.hltv.org/stats/players/19230/m0nesy?maps=de_mirage,0.92,0.7,0.53,0.68,0.67,0.81,0.2,0.73,0.69,0.15,0.07,0.11,0.18,0.22,0.1,0.15,0.46,0.09,0.16,0.2,0.18,1.01,0.85,0.14,0.09,0.23,0.62,0.75,0.02,0.63,0.03,0.11,0,0.0,0.08,0.94,0.44,0.55,0.35,0.12,0.1,0.52,2.51,0.56,0.67,0.06,2.44,m0NESY,de_mirage,19.0
https://www.hltv.org/stats/players/16920/sh1ro?maps=de_mirage,0.9,0.7,0.52,0.6,0.76,0.8,0.2,0.64,0.82,0.12,0.08,0.09,0.17,0.21,0.1,0.18,0.62,0.11,0.17,0.22,0.19,1.0,0.62,0.11,0.06,0.17,0.67,0.78,0.02,0.85,0.04,0.15,0,0.0,0.13,0.95,0.45,0.56,0.36,0.12,0.1,0.53,2.79,0.88,0.68,0.06,2.12,sh1ro,de_mirage,23.0
https://www.hltv.org/stats/players/18987/b1t?maps=de_mirage,0.7,0.43,0.48,0.45,0.41,0.77,0.17,0.63,0.73,0.42,0.09,0.14,0.21,0.23,0.13,0.17,0.28,0.09,0.13,0.19,0.18,1.09,0.71,0.12,0.11,0.23,0.51,0.74,0.02,0.36,0.02,0.07,0,0.0,0.06,0.0,0.01,0.01,0.01,0.001,0.0008,0.46,3.12,0.53,0.61,0.03,2.11,b1t,de_mirage,22.0
https://www.hltv.org/stats/players/19206/jl?maps=de_mirage,0.9,0.62,0.5,0.62,0.53,0.82,0.2,0.74,0.67,0.32,0.08,0.13,0.19,0.24,0.15,0.15,0.29,0.09,0.13,0.17,0.19,1.07,0.67,0.11,0.09,0.2,0.55,0.79,0.03,0.48,0.02,0.09,0,0.0,0.05,0.13,0.08,0.1,0.06,0.02,0.02,0.55,3.39,0.91,0.68,0.04,2.25,jL,de_mirage,25.0
https://www.hltv.org/stats/players/20127/w0nderful?maps=de_mirage,0.82,0.59,0.51,0.51,0.59,0.77,0.19,0.6,0.62,0.12,0.08,0.1,0.17,0.2,0.1,0.18,0.63,0.11,0.16,0.22,0.21,1.01,0.59,0.11,0.06,0.17,0.67,0.76,0.02,0.63,0.02,0.15,0,0.0,0.12,0.93,0.39,0.5,0.31,0.1,0.08,0.47,2.5,0.64,0.64,0.05,2.03,w0nderful,de_mirage,20.0
https://www.hltv.org/stats/players/7322/apex?maps=de_mirage,0.63,0.38,0.46,0.43,0.12,0.76,0.17,0.26,0.42,0.11,0.09,0.1,0.14,0.16,0.16,0.16,0.06,0.08,0.09,0.13,0.18,0.82,0.69,0.11,0.13,0.24,0.47,0.74,0.03,0.28,0.02,0.06,0,0.0,0.04,0.0,0.01,0.01,0.01,0.001,0.002,0.45,4.89,0.88,0.4,0.04,2.13,apEX,de_mirage,32.0
https://www.hltv.org/stats/players/11893/zywoo?maps=de_mirage,0.98,0.84,0.54,0.79,0.86,0.87,0.22,0.85,0.76,0.32,0.09,0.12,0.2,0.24,0.12,0.16,0.51,0.11,0.16,0.19,0.18,1.03,0.9,0.15,0.09,0.24,0.62,0.73,0.02,0.82,0.04,0.12,0,0.0,0.08,0.92,0.37,0.44,0.27,0.11,0.09,0.51,2.47,0.76,0.69,0.05,2.21,ZywOo,de_mirage,24.0
https://www.hltv.org/stats/players/16693/flamez?maps=de_mirage,0.74,0.46,0.48,0.45,0.47,0.8,0.17,0.67,0.62,0.75,0.1,0.16,0.24,0.32,0.15,0.18,0.27,0.09,0.13,0.18,0.16,1.12,0.76,0.12,0.13,0.26,0.48,0.73,0.03,0.48,0.02,0.08,0,0.0,0.05,0.0,0.01,0.01,0.01,0.001,0.001,0.72,4.69,0.88,0.88,0.05,1.89,flameZ,de_mirage,21.0
